StarID,HIP,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,PMRA,PMDec,RV,Mag,AbsMag,Spectrum,ColorIndex,X,Y,Z,VX,VY,VZ
7221,7235,9540,,Gl  59  A,,,1.5543430000,-24.1775741100,19.5045835771,271.8600000000,-159.5000000000,-49,6.9700000000,5.5193165872,K0V,0.7660000000,16.3406500000,7.0425100000,-7.9884100000,-0.0000579160,0.0000030290,0.0000068080
118367,,,,Gl 200  B,,,5.3194626461,-3.0743453110,16.8662506325,718.9090000000,126.7630000000,,11.7000000000,10.5649072517,M2,,2.9847800000,16.5753700000,-0.9045600000,-0.0000577510,0.0000109640,0.0000103490
107180,107522,206804,,Gl 836.9A,,,21.7765788000,-57.7011815400,19.0258751903,88.9200000000,-905.4600000000,-7,8.7700000000,7.3732767828,K7V,1.3220000000,8.4919700000,-5.5890700000,-16.0820500000,-0.0000576520,0.0000477620,-0.0000385720
80773,81018,,,GJ 1203,,,16.5460135500,12.6131068800,16.3719711853,-766.8200000000,-139.2000000000,,12.1300000000,11.0594951419,K:,1.4700000000,-5.9358200000,-14.8332700000,3.5750800000,-0.0000574000,0.0000203710,-0.0000107810
104973,105312,202940,8148,Gl 825.4A,,,21.3294455600,-26.3520110000,18.7265917603,-582.3500000000,-357.6700000000,-17,6.5600000000,5.1977062851,G5V,0.7370000000,12.8436900000,-10.7994300000,-8.3124400000,-0.0000571190,-0.0000210430,-0.0000212870
119410,,,,Gl 825.4B,,,21.3298514849,-26.3492186001,18.7265917603,-535.5290000000,-350.4400000000,-21,9.6000000000,8.2377062851,dG6,,12.8451500000,-10.7983300000,-8.3116300000,-0.0000569640,-0.0000156250,-0.0000188840
119028,,,,GJ 1193,,,15.5758062327,14.2710133250,20.6611570248,-674.1610000000,-146.9900000000,,13.8300000000,12.2542268082,M3.5,1.5700000000,-11.8719200000,-16.1245300000,5.0931500000,-0.0000565260,0.0000371120,-0.0000142680
33765,33852,51866,,Gl 257.1,,,7.0272523700,48.3797197300,20.4248366013,546.4600000000,-430.9100000000,-23,7.9800000000,6.4292070457,K3V,0.9860000000,-3.6045300000,13.0783500000,15.2688500000,-0.0000565210,0.0000014410,-0.0000457700
102092,102422,198149,7957,Gl 807,3Eta Cep,,20.7547968400,61.8367940400,14.3410296859,86.0800000000,817.8900000000,-87,3.4100000000,2.6270983260,K0IV,0.9120000000,4.4693300000,-5.0834000000,12.6431400000,-0.0000562700,0.0000730650,-0.0000514250
119032,,,,NN 3913,,,15.5968419189,22.1523754816,18.7969924812,-730.2730000000,-119.5860000000,,12.6900000000,11.3195581615,k-m,1.5100000000,-10.2446700000,-14.0760900000,7.0878000000,-0.0000562210,0.0000358360,-0.0000100920
72012,72237,,,Gl 562,,,14.7731523100,16.4989391400,17.5839634254,-110.7800000000,-919.5700000000,45,9.2300000000,8.0044161413,K5V,1.2610000000,-12.6083600000,-11.1931600000,4.9938000000,-0.0000558430,-0.0000369480,-0.0000621170
37745,37853,63077,3018,Gl 288  A,,,7.7597716400,-34.1765509200,15.1998784010,-220.8300000000,1722.8900000000,103,5.3600000000,4.4507994320,G0V,0.5890000000,-5.5906200000,11.2639200000,-8.5384500000,-0.0000557240,0.0001488720,0.0000460820
23463,23518,,,Gl 184,,,5.0562871100,53.1322064200,14.0154169587,1304.1300000000,-1537.2900000000,66,9.9600000000,9.2269698873,M0,1.3890000000,2.0564400000,8.1535000000,11.2126400000,-0.0000555760,0.0001419600,-0.0000086640
83343,83599,,,Gl 654,,,17.0873104600,-5.0914854400,11.1482720178,-921.1900000000,-1128.2300000000,35,10.0800000000,9.8439622152,M0V,1.4760000000,-2.6280900000,-10.7888000000,-0.9893600000,-0.0000554310,-0.0000172050,-0.0000638730
119183,,,,NN 4029,,,17.8338170742,22.6853501116,14.8809523810,-766.6890000000,-143.4820000000,,20.1000000000,19.2368463653,m,,-0.5971400000,-13.7167200000,5.7391300000,-0.0000554290,-0.0000015820,-0.0000095490
118425,,,,NN 3392,,,6.3462684025,6.7563913739,22.3214285714,509.1540000000,-29.3570000000,,16.3700000000,14.6263900700,DA9,0.5500000000,-2.0066900000,22.0753900000,2.6260700000,-0.0000549020,-0.0000046150,-0.0000031540
118610,,,,NN 3542,,,9.2967503080,58.4398159562,15.4320987654,-11.8330000000,-1129.9380000000,,15.1100000000,14.1678750294,m,1.8500000000,-6.1373800000,5.2508500000,13.1495500000,-0.0000541550,0.0000474970,-0.0000442430
119437,,,,Gl 836.9B,,,21.7765635239,-57.6915419553,19.0258751903,84.6970000000,-896.0050000000,,9.6000000000,8.2032767828,K7 V,,8.4942100000,-5.5905900000,-16.0803400000,-0.0000540480,0.0000449240,-0.0000441690
54544,54704,97343,,NN 3648,,,11.2002817600,-26.1365108100,21.6356555604,271.9300000000,-64.3200000000,57,7.0500000000,5.3741497057,G8/K0V,0.7600000000,-18.9991900000,4.0369300000,-9.5307500000,-0.0000539430,-0.0000176950,-0.0000316000
27292,27359,,,Gl 218,,,5.7944507900,-36.3282661400,14.9902563334,769.5300000000,-123.1600000000,56,10.7200000000,9.8409547033,M2,1.4760000000,0.6495600000,12.0592100000,-8.8803800000,-0.0000536430,0.0000437870,-0.0000411390
83335,83591,154363,,Gl 653,,,17.0844252800,-5.0637419000,10.7550010755,-916.8600000000,-1137.9100000000,34,7.7000000000,7.5419477092,K5V,1.1000000000,-2.5433600000,-10.4067300000,-0.9492700000,-0.0000534640,-0.0000174090,-0.0000621830
118150,,,,Gl 101,,,2.5221788047,57.3808482701,16.6666666667,1039.6430000000,27.2240000000,,13.2100000000,12.1007562519,M3.5,1.5200000000,7.0957700000,5.5105300000,14.0378700000,-0.0000529840,0.0000652050,0.0000011850
119256,,,,Gl 741,,,19.0550819811,-13.5623843390,18.8323917137,-559.1900000000,-543.7880000000,,14.8500000000,13.4754726054,M4  :,1.5600000000,4.9927600000,-17.6132800000,-4.4162700000,-0.0000522900,-0.0000027220,-0.0000482600
118202,,,,GJ 1057,,,3.2212810782,4.7741512363,8.4674005080,1696.6450000000,106.7430000000,,13.8000000000,14.1612494881,m,1.8200000000,5.6111100000,6.3020300000,0.7047200000,-0.0000522560,0.0000460380,0.0000043660
118856,,,,NN 3756,,,12.9320444696,50.9342269900,20.2429149798,243.8470000000,-782.9030000000,,14.4000000000,12.8686347446,m,1.7400000000,-12.3794200000,-3.0821000000,15.7170600000,-0.0000521020,-0.0000376310,-0.0000484170
12716,12749,,,GJ 1051,,,2.7313479500,-8.8275395600,23.7022991230,617.5900000000,-754.3300000000,6,11.9200000000,10.0460476269,M2,1.4600000000,17.6844400000,15.3567200000,-3.6373700000,-0.0000519920,0.0000488340,-0.0000865890
118261,,,,NN 3249,,,3.7787277622,-11.2946873000,24.3902439024,539.5250000000,106.8280000000,,12.7000000000,10.7639192836,M2.5,1.5300000000,13.1381100000,19.9863600000,-4.7769500000,-0.0000519470,0.0000371080,0.0000123860
82145,82396,151680,6241,,26Eps Sco,,16.8361791500,-34.2926098200,20.0601805416,-611.8300000000,-255.8700000000,-3,2.2900000000,0.7783258132,K2IIIb,1.1440000000,-4.9718600000,-15.8097900000,-11.3022900000,-0.0000517910,0.0000336400,-0.0000188280
119211,,,,GJ 1225,,,18.2880931146,68.5679627644,18.4162062615,-693.8230000000,-1595.6840000000,,15.3900000000,14.0639991479,m,1.8800000000,0.5070500000,-6.7101000000,17.1427500000,-0.0000517730,-0.0001368960,-0.0000520530
98479,98792,190404,,Gl 778,,,20.0646569100,23.3429043200,15.5836060464,-1002.8400000000,-912.5500000000,-2,7.2800000000,6.3166601965,K1V,0.8150000000,7.3627500000,-12.2682900000,6.1747400000,-0.0000517720,-0.0000609570,-0.0000640250
119243,,,,NN 4081,,,18.8682647364,-60.7692843809,20.4081632653,-604.0700000000,333.4640000000,,13.4000000000,11.8509804001,m,,2.2458900000,-9.7095000000,-17.8093900000,-0.0000517370,-0.0000415160,0.0000161100
5236,5247,,,Gl  52,,,1.1183733700,63.9405506600,15.0466445983,1548.2100000000,319.2800000000,3,9.0000000000,8.1128016847,K7V,1.2890000000,6.3287300000,1.9078100000,13.5169800000,-0.0000513770,0.0001024600,0.0000128950
119559,,,,NN 4325,,,23.2959560191,-48.3103190828,21.7391304348,299.7700000000,-730.9150000000,,13.7000000000,12.0137891584,m,,14.2136900000,-2.6499200000,-16.2338600000,-0.0000507560,0.0000415980,-0.0000512300
15294,15332,,,NN 3215,,,3.2957588100,25.2526456600,21.1461196870,784.2500000000,-364.0000000000,,11.8400000000,10.2138465701,K:,1.4600000000,12.4370200000,14.5291900000,9.0211500000,-0.0000507220,0.0000643720,-0.0000337470
49984,50125,233719,,Gl 383.1,,,10.2325831800,52.5085748800,22.8310502283,86.3700000000,-761.3000000000,-25,9.5300000000,7.7373705525,K5,1.1120000000,-12.4347400000,6.2027800000,18.1151600000,-0.0000502780,0.0000143970,-0.0000714080
66629,66840,119217,,Gl 522,,,13.6988287200,-0.1280990700,23.7022991230,-160.7800000000,-429.8200000000,46,9.7600000000,7.8860476269,M0V,1.2880000000,-21.3964200000,-10.1975100000,-0.0529900000,-0.0000502240,-0.0000034720,-0.0000494920
72285,72511,,,Gl 563.2B,,,14.8259759100,-26.1060337000,4.2509777249,-1389.7000000000,135.7600000000,44,11.7200000000,13.5775558537,M,1.4800000000,-2.8193600000,-2.5735000000,-1.8705700000,-0.0000500610,-0.0000069200,-0.0000172890
118321,,,,NN 3303,,,4.6149755074,-29.0590119793,24.3902439024,482.2140000000,166.0390000000,,13.7000000000,11.7639192836,M3.5,,7.5623100000,19.9337300000,-11.8465800000,-0.0000499260,0.0000291390,0.0000171600
119012,,,,NN 3894,,,15.1984306370,-10.2371160292,14.7058823529,-976.6720000000,-214.7350000000,,14.2600000000,13.4225445635,M4,1.6600000000,-9.6879200000,-10.7506400000,-2.6135600000,-0.0000499020,0.0000486310,-0.0000150640
94043,94336,179957,7293,Wo 9648 B,,,19.2014487600,49.8542380700,24.9003984064,-205.0200000000,624.3300000000,-41,5.8500000000,3.8689685207,G4V+...,0.6660000000,4.9667900000,-15.2665100000,19.0340300000,-0.0000497610,0.0000729590,0.0000163790
89685,89962,168723,6869,Gl 711,58Eta Ser,,18.3552557100,-2.8971220000,18.9358076122,-547.5700000000,-700.7200000000,7,3.2300000000,1.8435808374,K0III-IV,0.9410000000,1.7563500000,-18.8298700000,-0.9570600000,-0.0000496940,-0.0000084480,-0.0000645970
1692,1696,,,Gl  17.1,,,0.3554336900,-45.7444372800,17.9597701149,70.2900000000,-815.4400000000,3,10.4100000000,9.1384961330,M0,1.4750000000,12.4791800000,1.1645800000,-12.8634000000,-0.0000494210,0.0000015340,-0.0000513760
49828,49969,,,Gl 381,,,10.2012188800,-2.6832706100,12.3107226394,521.5700000000,-601.3500000000,40,10.6400000000,10.1885822662,M0,1.5660000000,-10.9586800000,5.5793200000,-0.5763200000,-0.0000490410,-0.0000099600,-0.0000377630
74953,75181,136352,5699,Gl 582,Nu 2Lup,,15.3637703900,-48.3169591300,14.5560407569,-1622.7100000000,-275.1000000000,-69,5.6500000000,4.8347836853,G2V,0.6390000000,-6.1628300000,-7.4645800000,-10.8709600000,-0.0000490180,0.0001204780,0.0000400990
118344,,,,NN 3321,,,5.0305037756,3.7679869135,19.6078431373,548.8230000000,-1100.7690000000,,11.2800000000,9.8178508805,M1,1.5200000000,4.9128300000,18.9386100000,1.2885500000,-0.0000487690,0.0000197540,-0.0001044050
119099,,,,Gl 630.1B,,,16.5744660389,57.1507625511,14.4927536232,-1125.3460000000,1165.3300000000,,15.0000000000,14.1942454537,DQ8,0.4900000000,-2.8662300000,-7.3201600000,12.1753700000,-0.0000485430,0.0000928720,0.0000444100
119272,,179958,7294,Wo 9648 A,,,19.2017876960,49.8463018618,22.9885057471,-225.7330000000,620.1970000000,-40,6.5700000000,4.7624462848,G6 V,0.6500000000,4.5874300000,-14.0962300000,17.5705100000,-0.0000483910,0.0000674070,0.0000134570
118247,,,,NN 3245,,,3.7076814524,12.5416343567,22.1729490022,749.1390000000,-1379.7420000000,,12.9100000000,11.1808827094,M0.5,1.5400000000,12.2233200000,17.8618900000,4.8148300000,-0.0000482650,0.0000720520,-0.0001447670
75313,75542,137303,,NN 3905,,,15.4330659200,-26.7057582100,24.4379276637,-818.3000000000,-9.9300000000,-48,8.8200000000,6.8796781252,K3/K4V,1.0450000000,-13.5913300000,-17.0841900000,-10.9826100000,-0.0000482320,0.0000950850,0.0000210100
118585,,,,GJ 1118,,,8.9841311366,-31.2108850748,16.1290322581,687.0870000000,-726.5740000000,50,13.8000000000,12.7619584475,k-m,1.6400000000,-9.7136500000,9.7947000000,-8.3578900000,-0.0000482120,-0.0000276780,-0.0000750850
118364,,,,NN 3341,,,5.2624350432,-31.2976557541,20.8333333333,511.4370000000,251.6580000000,,12.1500000000,10.5562061869,m,,3.4160700000,17.4708200000,-10.8225800000,-0.0000481580,0.0000228690,0.0000217170
27141,27207,38230,,Gl 217,,,5.7670913000,37.2858875900,20.5761316872,487.0000000000,-509.7000000000,-27,7.3400000000,5.7731813463,K0V,0.8330000000,0.9975900000,16.3404100000,12.4648600000,-0.0000479430,0.0000118540,-0.0000571160
117961,,,,GJ 1002,,,0.1129116061,-7.5133387752,4.6992481203,-816.7120000000,-1869.3790000000,-42,13.7500000000,15.3898581181,M5-5.5,1.9800000000,4.6568600000,0.1376900000,-0.6144500000,-0.0000475830,-0.0000200200,-0.0000366030
117957,,,,GJ 1001,,,0.0772563183,-40.6849698314,9.5969289827,693.1220000000,-1453.1620000000,-3,12.8400000000,12.9293385948,M3.5,1.6300000000,7.2759100000,0.1471800000,-6.2562300000,-0.0000470410,0.0000313010,-0.0000492650
26792,26857,,,Gl 213,,,5.7022423700,12.4931550000,5.7877069105,1999.0500000000,-1570.6400000000,106,11.5600000000,12.7474673483,M5,1.6750000000,0.4400300000,5.6335000000,1.2520100000,-0.0000469630,0.0001189930,-0.0000196610
13341,13375,,,Gl 116,,,2.8684537100,34.3917590200,14.2470437384,994.6600000000,-988.8800000000,-46,9.6000000000,8.8313762121,K6:,1.3150000000,8.5944700000,8.0219900000,8.0474100000,-0.0000468670,0.0000502260,-0.0000827590
118986,,,,NN 3866,,,14.7912528491,-17.7012134756,14.4927536232,-1116.4610000000,-349.8770000000,,16.4800000000,15.6742454537,DC9,0.9400000000,-10.2814200000,-9.2148900000,-4.4065600000,-0.0000467860,0.0000633990,-0.0000234170
80573,80817,,,GJ 2121,,,16.5037191900,-14.6632921500,22.0507166483,-494.6600000000,-205.1700000000,,12.2700000000,10.5528864570,,1.4740000000,-8.1444100000,-19.7166200000,-5.5818700000,-0.0000467520,0.0000253180,-0.0000212170
119189,,,,GJ 1222,,,17.9055522609,7.3818503529,16.7224080268,-581.1150000000,-312.8980000000,-20,13.1100000000,11.9935059199,m,1.5500000000,-0.4100100000,-16.5787400000,2.1485100000,-0.0000466730,0.0000181850,-0.0000277830
118933,,,,NN 3815,,,13.8816027257,66.8239627891,15.6250000000,-395.3550000000,-528.4820000000,,15.6900000000,14.7208998699,m,1.9000000000,-5.4182100000,-2.9081400000,14.3640600000,-0.0000465860,0.0000089820,-0.0000157540
118891,,,,Gl 513,,,13.4890343842,11.4563826713,19.3050193050,315.7590000000,-1178.4290000000,40,12.1300000000,10.7016487987,M5,1.4600000000,-17.5008700000,-7.1903000000,3.8343900000,-0.0000461170,-0.0000508940,-0.0000999600
118998,,,,NN 3879 B,,,14.9418313338,17.9115745359,16.6666666667,-861.6520000000,487.4990000000,9,18.6000000000,17.4907562519,M7  :,,-11.3833800000,-11.0418500000,5.1258100000,-0.0000460630,0.0000523060,0.0000403090
5325,5336,6582,321,Gl  53  A,30Mu  Cas,,1.1369225100,54.9242276600,7.5528700906,3421.4400000000,-1599.2700000000,-98,5.1700000000,5.7794399255,G5Vp,0.7040000000,4.1494800000,1.2728800000,6.1812100000,-0.0000460440,0.0001169100,-0.0001157580
101856,102186,196877,,Gl 798,,,20.7051953500,-52.6966720700,12.1109361754,81.5400000000,-1065.8400000000,-43,8.8300000000,8.4141114230,K7V,1.3240000000,4.7743000000,-5.5746200000,-9.6335000000,-0.0000460370,0.0000611140,-0.0000030230
79988,80229,,,Gl 618.4,,,16.3781879300,-48.6543822900,24.3842965130,-588.8500000000,-483.3400000000,,11.8200000000,9.8844488464,M3,1.4500000000,-6.6357400000,-14.6779700000,-18.3062200000,-0.0000457560,0.0000677580,-0.0000377430
118997,,,,NN 3878 A,,,14.9415546971,17.9082272585,16.6666666667,-861.6520000000,487.4990000000,8,15.5000000000,14.3907562519,M5,,-11.3843900000,-11.0412300000,5.1248800000,-0.0000453620,0.0000529860,0.0000399950
118496,,,,Gl 283  A,,,7.6713131888,-17.4054770715,8.9285714286,1117.6920000000,-559.6980000000,11,13.0000000000,13.2460901134,DZQ6,0.2400000000,-3.6099900000,7.7171200000,-2.6708200000,-0.0000452970,-0.0000173380,-0.0000264810
44248,44376,,,NN 3528,,,9.0387553300,8.4689795000,20.4415372036,616.1800000000,-201.5400000000,,11.7400000000,10.1874322418,K:,1.4270000000,-14.4410500000,14.1509400000,3.0105000000,-0.0000448360,-0.0000415530,-0.0000197530
118874,,,,NN 3770,,,13.2184452666,-47.4687572392,14.7928994083,-2119.1730000000,-59.1930000000,,17.0500000000,16.1997334797,DC9+,1.4000000000,-9.4954200000,-3.1360200000,-10.9010100000,-0.0000446880,0.0001452840,-0.0000028690
79778,80018,,,Gl 618  A,,,16.3344587900,-37.5314202600,8.4724222655,-729.3600000000,991.1600000000,20,10.5600000000,10.9199620356,M4,1.5500000000,-2.8376900000,-6.0901300000,-5.1613600000,-0.0000444780,-0.0000245300,0.0000198220
118170,,,,NN 3176,,,2.7148681527,-38.9341364342,22.2222222222,533.8940000000,-132.1250000000,,13.1000000000,11.3660625689,M3.5,,13.1005600000,11.2774200000,-13.9650300000,-0.0000443010,0.0000377530,-0.0000110710
119029,,,,Gl 589  A,,,15.5901030878,17.7152378410,14.2450142450,-1200.9800000000,-147.4610000000,-43,12.4100000000,11.6416855606,M4.5:,1.5800000000,-8.0043800000,-10.9572700000,4.3345600000,-0.0000439700,0.0000804030,-0.0000231440
118566,,,,NN 3514,,,8.8077163075,61.1587003390,16.6666666667,396.2980000000,-423.4940000000,,15.1700000000,14.0607562519,m,1.8200000000,-5.3917000000,5.9638200000,14.5993100000,-0.0000438510,0.0000007600,-0.0000165050
522,523,,,NN 3006,,,0.1052506800,-65.8391954700,17.5685172171,195.8000000000,-552.5000000000,,12.1700000000,10.9463244571,M4,1.5500000000,7.1880400000,0.1981100000,-16.0295200000,-0.0000433760,0.0000154860,-0.0000192590
118395,,,,NN 3366,,,5.7851571738,-5.1963692105,16.0000000000,556.7300000000,-574.5010000000,,14.5400000000,13.5194000867,m,1.7800000000,0.8957600000,15.9090400000,-1.4491100000,-0.0000433400,-0.0000016010,-0.0000443770
61221,61413,,,Gl 476,,,12.5836031500,9.8292659500,17.9243592042,-449.2200000000,-319.4100000000,33,11.4000000000,10.1327818071,M4,1.4290000000,-17.4555000000,-2.6879200000,3.0599100000,-0.0000430920,0.0000328580,-0.0000216550
119396,,,,Wo 9722,,,21.1332586288,59.7375381967,23.9808153477,-1003.6670000000,-1833.2350000000,-260,13.3000000000,11.4006802749,sdM1,1.5500000000,8.8385500000,-8.2424000000,20.7128500000,-0.0000429590,-0.0001194780,-0.0003370750
38795,38908,65907,3138,Gl 294  A,,,7.9628623800,-60.3033606800,16.1917098446,518.3800000000,118.8600000000,14,5.5900000000,4.5435364366,G2V...,0.5730000000,-3.9430100000,6.9854800000,-14.0650900000,-0.0000429290,-0.0000067220,-0.0000079040
118966,,,,NN 3847,,,14.4257962150,-20.2660991870,23.8095238095,-545.3830000000,165.7000000000,,14.7000000000,12.8162464520,m,,-17.9807800000,-13.2502500000,-8.2471500000,-0.0000426760,0.0000467450,0.0000179410
15061,15099,20165,,Wo 9112,,,3.2463861800,8.9817759300,22.2419928826,401.1700000000,-404.8400000000,-22,7.8300000000,6.0941315128,K0,0.8610000000,14.5009600000,16.5036500000,3.4724200000,-0.0000423310,0.0000173540,-0.0000465480
118954,,,,NN 3836,,,14.2554447394,45.0191211179,16.3132137031,-696.2510000000,-250.6660000000,,11.6000000000,10.5373023726,M2.5,,-9.5788100000,-6.4201200000,11.5390300000,-0.0000423020,0.0000379310,-0.0000140120
118577,,,,NN 3520,,,8.9978598936,72.9644740324,13.7362637363,889.9780000000,-6.2130000000,,14.3200000000,13.6306568966,m,1.7000000000,-2.8439700000,2.8471600000,13.1335600000,-0.0000422080,-0.0000416020,-0.0000001210
19834,19884,27274,,Gl 167,,,4.2655932500,-53.3107712100,13.0787339786,784.9100000000,396.0900000000,-23,7.6400000000,7.0571714684,K5V,1.1150000000,3.4274900000,7.0224000000,-10.4876700000,-0.0000421070,0.0000271850,0.0000340300
119460,,,,NN 4242 A,,,21.9810432109,-32.4664277695,23.8095238095,-386.3530000000,-362.8090000000,,14.6500000000,12.7662464520,m,,17.3468600000,-10.1303300000,-12.7810700000,-0.0000418990,-0.0000271710,-0.0000353310
119461,,,,NN 4243 B,,,21.9807591035,-32.4364381917,23.8095238095,-386.3530000000,-362.8090000000,,15.8000000000,13.9162464520,m,,17.3518800000,-10.1349900000,-12.7705600000,-0.0000418850,-0.0000271780,-0.0000353420
118999,,,,NN 3882,,,14.9561428024,14.9789259305,24.4498777506,-555.8130000000,197.9160000000,,14.7300000000,12.7886165400,m,1.6800000000,-16.8918700000,-16.5083600000,6.3194000000,-0.0000417080,0.0000513520,0.0000226610
118847,,,,NN 3749,,,12.8025453922,47.2321731721,24.3902439024,184.6320000000,-539.2680000000,,13.6500000000,11.7139192836,m,,-16.1974700000,-3.4541600000,17.9051500000,-0.0000412250,-0.0000311120,-0.0000432950
80199,80440,,,Gl 622,,,16.4203792000,-21.9365413800,17.9179358538,-574.0600000000,-341.0800000000,,10.4000000000,9.1335601126,K5,1.4440000000,-6.6791200000,-15.2195600000,-6.6937700000,-0.0000412120,0.0000301720,-0.0000274810
118894,,,,GJ 1171,,,13.5091131454,19.1752892358,14.4717800289,-486.7880000000,-1301.9740000000,,14.7300000000,13.9273902369,,1.8000000000,-12.6158600000,-5.2609500000,4.7533900000,-0.0000408340,0.0000199720,-0.0000862720
119005,,,,NN 3888,,,15.0832989118,-21.1150000723,20.4081632653,-650.4220000000,-230.3260000000,,14.7000000000,13.1509804001,m,,-13.1651100000,-13.7522000000,-7.3518500000,-0.0000408050,0.0000504270,-0.0000212560
118227,,,,GJ 1060 A,,,3.4809373480,-27.3157546847,17.3611111111,744.0830000000,367.7490000000,,14.0000000000,12.8021124171,DA5,,9.4512100000,12.1906100000,-7.9669000000,-0.0000407890,0.0000495940,0.0000274990
118228,,,,GJ 1060 B,,,3.4809368098,-27.3174213547,17.3611111111,744.0830000000,367.7490000000,,13.8000000000,12.6021124171,sdM3,,9.4510700000,12.1904200000,-7.9673500000,-0.0000407880,0.0000495950,0.0000274980
103758,104092,200779,,Gl 818,,,21.0888054800,7.0706679700,14.8411991689,77.6900000000,-563.4700000000,-66,8.2700000000,7.4126550332,K5,1.1190000000,10.6537900000,-10.1695800000,1.8268500000,-0.0000407650,0.0000466400,-0.0000485020
24759,24819,34673,,Gl 200  A,,,5.3200691600,-3.0741407700,16.8662506325,702.1400000000,136.2700000000,87,7.7700000000,6.6349072517,K3V,1.0510000000,2.9821500000,16.5758500000,-0.9045000000,-0.0000407540,0.0000976950,0.0000063810
118497,,,,Gl 283  B,,,7.6713131888,-17.4054770715,8.9285714286,1117.6920000000,-559.6980000000,,16.4200000000,16.6660901134,m,1.8300000000,-3.6099900000,7.7171200000,-2.6708200000,-0.0000407490,-0.0000270620,-0.0000231160
119336,,,,Gl 783.2B,,,20.1873371453,16.1784935728,20.4792135982,-417.5490000000,388.0100000000,,13.9400000000,12.3834336214,dM,1.6200000000,10.6573200000,-16.5305600000,5.7061300000,-0.0000406550,-0.0000134400,0.0000369950
49050,49189,,,Gl 378,,,10.0395290700,48.0923859000,14.8942508192,-637.3200000000,-1473.0300000000,-10,10.0300000000,9.1649066846,M2,1.3590000000,-8.6665200000,4.8847400000,11.0846400000,-0.0000405280,0.0000756650,-0.0000784980
118713,,,,NN 3626,,,10.8406423282,33.1070479819,23.8095238095,95.9200000000,-612.5350000000,,13.0700000000,11.1862464520,m,1.5200000000,-19.0324500000,5.9608900000,13.0048800000,-0.0000401600,0.0000009760,-0.0000592210
118491,,,,NN 3455,,,7.6021934915,-51.9202996836,16.1290322581,400.1960000000,460.3720000000,,12.4500000000,11.4119584475,m,,-4.0513000000,9.0853400000,-12.6960200000,-0.0000401170,0.0000131340,0.0000222000
118979,,,,NN 3858,,,14.5381251602,49.6528785510,19.6078431373,-580.3070000000,-106.5060000000,,13.2600000000,11.7978508805,m,,-9.9935400000,-7.8280200000,14.9438400000,-0.0000400880,0.0000386660,-0.0000065540
64676,64880,,,GJ 1170,,,13.2995688900,36.2999525400,21.6216216216,-71.5600000000,-336.9500000000,23,11.2800000000,9.6055586854,M2V:,1.3560000000,-16.4266400000,-5.8148900000,12.8002700000,-0.0000400830,-0.0000062320,-0.0000145370
78224,78459,143761,5968,Gl 606.2,15Rho CrB,,16.0174441600,33.3053881500,17.4276751481,-196.8900000000,-773.0100000000,18,5.3900000000,4.1838027195,G2V,0.6120000000,-7.2249500000,-12.6470200000,9.5695600000,-0.0000400320,-0.0000365420,-0.0000442470
14409,14445,19305,,Gl 123,,,3.1073638300,1.9674232500,14.7732309056,389.5900000000,-925.4600000000,-30,9.0700000000,8.2226225705,M0V,1.3580000000,10.1425600000,10.7293700000,0.5071800000,-0.0000399170,-0.0000016110,-0.0000672990
118352,,,,Gl 188  B,,,5.1237368861,18.6467555583,15.8679784195,529.2730000000,27.7380000000,,5.7000000000,4.6973919942,G4 V,,3.4189400000,14.6411400000,5.0735100000,-0.0000398020,0.0000085930,0.0000020210
118921,,,,GJ 1178,,,13.7908651606,10.3619907570,19.8807157058,-872.8670000000,-111.8160000000,,15.0800000000,13.5878399253,DA7,0.3800000000,-17.4461300000,-8.8367500000,3.5758700000,-0.0000397410,0.0000741690,-0.0000106000
118460,,,,NN 3421,,,7.0646261103,52.7197352412,9.1659028414,718.9430000000,-910.3400000000,,13.3000000000,13.4891237529,M4.5,1.8400000000,-1.5274600000,5.3376600000,7.2931400000,-0.0000395670,0.0000221540,-0.0000245010
119586,,,,Gl 905,,,23.6983011506,44.1972548623,3.1685678074,84.2600000000,-1607.7930000000,-78,12.2900000000,14.7856849727,dM6  e,1.9000000000,2.2646000000,-0.1792400000,2.2089000000,-0.0000395290,0.0000044270,-0.0000731030
118917,,,,NN 3803 A,,,13.7421460634,51.6840486688,24.3309002433,-739.8870000000,-12.9140000000,,12.3000000000,10.3692091094,M3,,-13.5431000000,-6.6441300000,19.0901100000,-0.0000395100,0.0000778220,-0.0000009440
72779,73005,132142,,Gl 569.1,,,14.9199999700,53.6791836700,23.9062873536,-970.9400000000,478.7900000000,-14,7.7700000000,5.8774393229,K1V,0.7850000000,-10.2200000000,-9.8006300000,19.2616000000,-0.0000393180,0.0001181950,0.0000209990
119370,,,,NN 4162,,,20.7629088577,-29.4535335066,20.8333333333,-332.4570000000,-425.5250000000,,13.4000000000,11.8062061869,m,,12.0070300000,-13.5984100000,-10.2441100000,-0.0000391550,-0.0000063820,-0.0000374210
23086,23140,,,GJ 1074,,,4.9793125900,50.9446423300,19.4137060765,502.5300000000,-335.6900000000,,10.9700000000,9.5294577494,M0V:,1.4320000000,3.2298200000,11.7978900000,15.0754700000,-0.0000391370,0.0000361490,-0.0000199050
