StarID,HIP,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,PMRA,PMDec,RV,Mag,AbsMag,Spectrum,ColorIndex,X,Y,Z,VX,VY,VZ
110548.0000000000,110893.0000000000,239960.0000000000,,Gl 860  A,,Kruger 60,22.4667826600,57.6970200500,4.0076947740,-870.2300000000,-471.1000000000,-33.3000000000,9.5900000000,11.5755268087,M2V,1.6130000000,1.9714600000,-0.8367600000,3.3874400000,-0.0000162370,-0.0000114740,-0.0000336770
119506.0000000000,0.0000000000,,,Gl 860  B,,,22.4680581715,57.7020580828,4.0076947740,-854.6810000000,-391.3030000000,-31.7000000000,11.3000000000,13.2855268087,M6 V,1.8000000000,1.9714700000,-0.8359900000,3.3876200000,-0.0000165140,-0.0000110330,-0.0000314660
30847.0000000000,30920.0000000000,,,Gl 234  A,,,6.4897208600,-2.8124753900,4.1170900408,694.7300000000,-618.6200000000,16.7000000000,11.1200000000,13.0470481744,M4.5Ve,1.6900000000,-0.5257600000,4.0783800000,-0.2020100000,-0.0000158550,0.0000145450,-0.0000131690
118429.0000000000,0.0000000000,,,Gl 234  B,,,6.4892887968,-2.8025385324,4.1170900408,702.4750000000,-697.5870000000,,14.6000000000,16.5270481744,,,-0.5253100000,4.0784700000,-0.2013000000,-0.0000138180,-0.0000024660,-0.0000139060
72285.0000000000,72511.0000000000,,,Gl 563.2B,,,14.8259759100,-26.1060337000,4.2509777249,-1389.7000000000,135.7600000000,44.0000000000,11.7200000000,13.5775558537,M,1.4800000000,-2.8193600000,-2.5735000000,-1.8705700000,-0.0000500610,-0.0000069200,-0.0000172890
80580.0000000000,80824.0000000000,,,Gl 628,,,16.5050318800,-12.6597136700,4.2642104814,-93.6100000000,-1184.9000000000,-13.0000000000,10.1000000000,11.9508068334,M4,1.6040000000,-1.5871000000,-3.8459300000,-0.9345400000,0.0000052070,0.0000176910,-0.0000209840
118237.0000000000,0.0000000000,,,GJ 1061,,,3.5990307396,-44.5063433509,4.2918454936,727.3340000000,-399.8550000000,-20.0000000000,13.0300000000,14.8667796051,M4.5,1.9000000000,1.7997300000,2.4758000000,-3.0085300000,-0.0000242460,-0.0000076180,0.0000084050
118831.0000000000,0.0000000000,,,Gl 473  A,,,12.5564396662,9.0174765254,4.3066322136,-1794.9240000000,233.1200000000,-553.7000000000,13.0400000000,14.8693110770,dM5.5eJ,1.8300000000,-4.2083500000,-0.6174200000,0.6750000000,0.0005486750,0.0001183730,-0.0000839490
118832.0000000000,0.0000000000,,,Gl 473  B,,,12.5564396662,9.0174765254,4.3066322136,-1794.9240000000,233.1200000000,,13.3000000000,15.1293110770,M7,,-4.2083500000,-0.6174200000,0.6750000000,-0.0000046840,0.0000371870,0.0000048060
442.0000000000,439.0000000000,225213.0000000000,,Gl   1,,,0.0889703700,-37.3516811000,4.3605284961,5634.0700000000,-2337.9400000000,22.9000000000,8.5600000000,10.3623043553,M2V,1.4620000000,3.4653500000,0.0807300000,-2.6455500000,-0.0000141370,0.0001187990,-0.0000534950
15650.0000000000,15689.0000000000,,,,,,3.3682145800,-13.2781199800,4.3965706749,-112.9400000000,-299.0400000000,,12.1600000000,13.9444297058,,,2.7204600000,3.3029100000,-1.0097900000,0.0000009270,-0.0000026600,-0.0000062030
3820.0000000000,3829.0000000000,,,Gl  35,,Van Maanen's Star,0.8192158500,5.3951977300,4.4062568848,1233.0500000000,-2710.5600000000,54.0000000000,12.3700000000,14.1496509354,DG,0.5540000000,4.2862300000,0.9336200000,0.4142900000,0.0000534360,0.0000385950,-0.0000524490
118584.0000000000,0.0000000000,,,NN 3522,,,8.9819372125,8.4797540346,4.4642857143,322.6090000000,-313.7240000000,,10.8900000000,12.6412400917,k,1.6700000000,-3.1074100000,3.1369400000,0.6583000000,-0.0000056640,-0.0000042020,-0.0000067150
118101.0000000000,0.0000000000,,,Gl  83.1,,,2.0025318573,13.0776036068,4.4682752458,1113.7110000000,-1768.5430000000,-31.0000000000,12.2800000000,14.0293004110,dM8  e,1.8000000000,3.7678300000,2.1786900000,1.0110300000,-0.0000313060,0.0000097640,-0.0000444880
118705.0000000000,0.0000000000,,,NN 3618,,,10.7427288822,-61.2160103476,4.4883303411,-340.2360000000,1614.5390000000,,13.9200000000,15.6595759325,m,1.8200000000,-2.0451500000,0.6985700000,-3.9337500000,-0.0000267430,0.0000169570,0.0000169150
72284.0000000000,72509.0000000000,,,Gl 563.2A,,,14.8257458900,-26.1111776100,4.5085662759,-1421.6000000000,-203.6000000000,22.0000000000,12.0700000000,13.7998077091,M,1.5240000000,-2.9902400000,-2.7291400000,-1.9842800000,-0.0000344210,0.0000106490,-0.0000138980
118708.0000000000,0.0000000000,,,NN 3622,,,10.8029145386,-11.3155339583,4.5248868778,601.0620000000,-1525.8840000000,-7.0000000000,15.6000000000,17.3219613684,M6.5,2.1000000000,-4.2208100000,1.3678600000,-0.8878300000,0.0000088600,-0.0000167310,-0.0000314150
85900.0000000000,86162.0000000000,,,Gl 687,,,17.6073351000,68.3422271700,4.5279601540,-320.4700000000,-1269.5500000000,-23.2000000000,9.1500000000,10.8704870180,M3.5Vvar,1.5050000000,-0.1714800000,-1.6622700000,4.2083000000,-0.0000087560,-0.0000163300,-0.0000323360
85265.0000000000,85523.0000000000,,,Gl 674,,,17.4776269100,-46.8930517300,4.5365875788,573.3200000000,-879.8400000000,-10.2000000000,9.3800000000,11.0963535033,K5,1.5530000000,-0.4226400000,-3.0711800000,-3.3120600000,0.0000153880,0.0000193370,-0.0000056060
113751.0000000000,114110.0000000000,,,,,,23.1108021400,-14.8723965500,4.6185109921,112.2700000000,83.2400000000,,12.2400000000,13.9174900921,,,4.3433800000,-1.0297700000,-1.1854200000,0.0000010450,0.0000023350,0.0000018010
57195.0000000000,57367.0000000000,,,Gl 440,,,11.7609065200,-64.8406741900,4.6210720887,2665.1700000000,-346.8300000000,,11.5000000000,13.1762862822,DC:,0.1960000000,-1.9607400000,0.1228900000,-4.1826600000,0.0000032830,-0.0000600270,-0.0000033030
117961.0000000000,0.0000000000,,,GJ 1002,,,0.1129116061,-7.5133387752,4.6992481203,-816.7120000000,-1869.3790000000,-42.0000000000,13.7500000000,15.3898581181,M5-5.5,1.9800000000,4.6568600000,0.1376900000,-0.6144500000,-0.0000475830,-0.0000200200,-0.0000366030
112661.0000000000,113020.0000000000,,,Gl 876,,,22.8878210800,-14.2620584200,4.7016784992,960.3300000000,-675.6400000000,-1.5000000000,10.1600000000,11.7987353563,M5,1.5970000000,4.3649700000,-1.3081100000,-1.1582900000,0.0000012250,0.0000224820,-0.0000145460
119313.0000000000,0.0000000000,,,GJ 1245 A,,,19.8978157560,44.4226417065,4.7169811321,438.3060000000,-583.7690000000,,13.4100000000,15.0416793046,M5.5 V e,1.9000000000,1.6057800000,-2.9615200000,3.3016300000,0.0000132640,-0.0000034360,-0.0000095330
119314.0000000000,0.0000000000,,,GJ 1245 B,,,19.8980941455,44.4226595690,4.7169811321,438.3060000000,-583.7690000000,,14.0100000000,15.6416793046,m,1.9800000000,1.6059900000,-2.9614000000,3.3016300000,0.0000132640,-0.0000034350,-0.0000095330
118728.0000000000,0.0000000000,,,Gl 412  B,,,11.0976110252,43.5085137124,4.8323185464,-4432.6450000000,934.1040000000,,14.4000000000,15.9792222238,M6  e,2.0900000000,-3.4073900000,0.8202900000,3.3268600000,0.0000389500,0.0000974270,0.0000158700
54052.0000000000,54211.0000000000,,,Gl 412  A,,,11.0922572100,43.5244844900,4.8323185464,-4410.7900000000,943.3200000000,68.8000000000,8.8200000000,10.3992222238,M2Vvar,1.4910000000,-3.4053400000,0.8248500000,3.3278400000,-0.0000104700,0.0001088500,0.0000644790
49767.0000000000,49908.0000000000,88230.0000000000,,Gl 380,,Groombridge 1618,10.1898230500,49.4554642500,4.8728194133,-1361.5500000000,-505.0000000000,-25.4000000000,6.6000000000,8.1610984164,K8V,1.3260000000,-2.8184400000,1.4455300000,3.7028500000,0.0000216370,0.0000250480,-0.0000274940
118677.0000000000,0.0000000000,,,Gl 388,,,10.3273038304,19.8709875815,4.9043648847,-497.2600000000,-52.2640000000,12.3000000000,9.4000000000,10.9470861289,M4.5Ve,1.5400000000,-4.1771300000,1.9558600000,1.6670100000,-0.0000060830,0.0000159020,0.0000031070
82474.0000000000,82725.0000000000,,,,,,16.9089298400,-62.4037414100,4.9258657209,254.7900000000,173.5600000000,,11.7200000000,13.2575871560,,,-0.6429600000,-2.1893900000,-4.3654600000,0.0000048020,-0.0000052380,0.0000019190
85346.0000000000,85605.0000000000,,,,,,17.4933857700,24.6532214400,4.9336425083,97.3300000000,348.9200000000,,11.3900000000,12.9241616134,,1.1010000000,-0.5929600000,-4.4445500000,2.0579400000,0.0000027670,0.0000031420,0.0000075840
106099.0000000000,106440.0000000000,204961.0000000000,,Gl 832,,,21.5594489600,-49.0070180000,4.9375401175,-46.1800000000,-818.0100000000,4.1000000000,8.6600000000,10.1924468135,M1V,1.5210000000,2.5999300000,-1.9314600000,-3.7268000000,-0.0000103140,0.0000062850,-0.0000160080
85952.0000000000,86214.0000000000,,,Gl 682,,,17.6178445400,-44.3169354200,5.0423557886,-710.1100000000,-937.9900000000,-60.0000000000,10.9400000000,12.4268325688,M5,1.6550000000,-0.3603400000,-3.5896900000,-3.5227200000,-0.0000112850,0.0000613570,0.0000264650
118282.0000000000,0.0000000000,26976.0000000000,,Gl 166  B,,,4.2582070369,-7.6097761608,5.0443906376,-2180.8150000000,-3436.4140000000,-21.0000000000,9.5200000000,11.0059564452,DA4,0.0300000000,2.2017800000,4.4890700000,-0.6680000000,0.0000336050,-0.0000525880,-0.0000804490
118283.0000000000,0.0000000000,,,Gl 166  C,,,4.2582070369,-7.6097761608,5.0443906376,-2180.8150000000,-3436.4140000000,-45.9000000000,11.1700000000,12.6559564452,dM4.5e,1.6700000000,2.2017800000,4.4890700000,-0.6680000000,0.0000224890,-0.0000752500,-0.0000770760
19799.0000000000,19849.0000000000,26965.0000000000,1325.0000000000,Gl 166  A,40Omi2Eri,,4.2548994800,-7.6445584600,5.0443906376,-2239.3300000000,-3419.8600000000,-42.7000000000,4.4300000000,5.9159564452,K1V,0.8200000000,2.2054900000,4.4867900000,-0.6710400000,0.0000251420,-0.0000729830,-0.0000770750
112107.0000000000,112460.0000000000,,,Gl 873,,,22.7806408100,44.3351077400,5.0487201494,-704.6600000000,-459.3900000000,-0.5000000000,10.2900000000,11.7740935079,M4.5Ve,1.5400000000,3.4287200000,-1.1333000000,3.5283100000,0.0000017000,-0.0000187260,-0.0000083990
119199.0000000000,0.0000000000,,,Gl 702  B,,,18.0907559826,2.5135628348,5.0859525989,252.2720000000,-1101.4800000000,-10.0000000000,6.0000000000,7.4681384588,K5 Ve,1.1500000000,0.1207100000,-5.0796200000,0.2230400000,0.0000060030,0.0000091710,-0.0000275790
88328.0000000000,88601.0000000000,165341.0000000000,6752.0000000000,Gl 702  A,70    Oph,,18.0908924500,2.5024392800,5.0859525989,124.5600000000,-962.6600000000,-6.9000000000,4.0300000000,5.4981384588,K0V SB,0.8600000000,0.1208900000,-5.0796600000,0.2220600000,0.0000029270,0.0000060850,-0.0000240200
97339.0000000000,97649.0000000000,187642.0000000000,7557.0000000000,Gl 768,53Alp Aql,Altair,19.8463005700,8.8673849100,5.1429746966,536.8200000000,385.5400000000,-26.1000000000,0.7600000000,2.2039280620,A7IV-V,0.2210000000,2.3616600000,-4.4993500000,0.7927700000,-0.0000010950,0.0000308840,0.0000053820
1240.0000000000,1242.0000000000,,,GJ 1005 A,,,0.2576853600,-16.1323066100,5.2121338476,728.1800000000,-617.4800000000,-29.0000000000,11.4900000000,12.9049222007,M:,1.7500000000,4.9955000000,0.3375100000,-1.4482200000,-0.0000339910,0.0000161440,-0.0000067460
118579.0000000000,0.0000000000,,,GJ 1116 A,,,8.9717059155,19.7637722498,5.2273915316,-869.2990000000,-34.9140000000,-34.0000000000,14.0600000000,15.4685748501,m,1.8400000000,-3.4527200000,3.5042600000,1.7676000000,0.0000384490,-0.0000076360,-0.0000125900
118580.0000000000,0.0000000000,,,GJ 1116 B,,,8.9717063560,19.7654389198,5.2273915316,-869.2990000000,-34.9140000000,,14.9200000000,16.3285748501,m,1.9300000000,-3.4526900000,3.5042200000,1.7677400000,0.0000154810,0.0000156740,-0.0000008320
118407.0000000000,0.0000000000,,,NN 3379,,,6.0007795325,2.7081175117,5.3676865271,228.2530000000,-74.1640000000,,11.3300000000,12.6810642745,M4,1.6800000000,-0.0010900000,5.3616900000,0.2536100000,-0.0000059390,0.0000000890,-0.0000019270
57372.0000000000,57544.0000000000,,,Gl 445,,,11.7942127300,78.6899927500,5.3914168644,743.2100000000,480.4000000000,-112.2000000000,10.8000000000,12.1414854361,M4,1.5720000000,-1.0558100000,0.0569300000,5.2867100000,0.0000337190,-0.0000212710,-0.0001100580
66944.0000000000,67155.0000000000,119850.0000000000,,Gl 526,,,13.7618619800,14.8950574600,5.4309455276,1778.4600000000,-1455.5200000000,16.1000000000,8.4600000000,9.7856227658,M3V,1.4350000000,-4.6999600000,-2.3359300000,1.3960200000,-0.0000022310,-0.0000533950,-0.0000328000
102709.0000000000,103039.0000000000,,,,,,20.8758901400,-16.9748128000,5.4899807851,-306.7000000000,30.7800000000,,11.4100000000,12.7121458779,,1.6530000000,3.5902900000,-3.8315300000,-1.6028000000,-0.0000057920,-0.0000057550,0.0000007830
21036.0000000000,21088.0000000000,,,Gl 169.1A,,,4.5194572600,58.9820525200,5.5138950154,1300.2100000000,-2048.9900000000,17.0000000000,10.8200000000,12.1127075356,,1.1700000000,1.0739500000,2.6305600000,4.7254400000,-0.0000110480,0.0000648860,-0.0000133220
118312.0000000000,0.0000000000,,,Gl 169.1B,,,4.5173222366,59.0084619029,5.5138950154,1371.9080000000,-1944.8040000000,,12.4400000000,13.7327075356,DC5,0.3100000000,1.0745900000,2.6279400000,4.7267400000,-0.0000170760,0.0000551270,-0.0000267670
33139.0000000000,33226.0000000000,265866.0000000000,,,,,6.9137403100,33.2691456900,5.5151114053,-729.3300000000,-399.3100000000,,9.8900000000,11.1822285519,K:...,1.5800000000,-1.0925800000,4.4798900000,3.0254300000,0.0000175560,0.0000103090,-0.0000089260
52866.0000000000,53020.0000000000,,,Gl 402,,,10.8479269800,6.8101167700,5.6350726924,-804.4000000000,-809.6000000000,-0.9000000000,11.6400000000,12.8855023859,M4:,1.6790000000,-5.3427300000,1.6621400000,0.6682000000,0.0000048960,0.0000214890,-0.0000220690
25813.0000000000,25878.0000000000,36395.0000000000,,Gl 205,,,5.5241529300,-3.6721421400,5.6908718416,763.0500000000,-2092.8900000000,8.5000000000,7.9700000000,9.1941059730,M1V,1.4740000000,0.7056600000,5.6351700000,-0.3644800000,-0.0000202690,0.0000075540,-0.0000581760
119277.0000000000,0.0000000000,,,Gl 754,,,19.3458539996,-45.5197552556,5.6915196357,646.3470000000,-2868.0710000000,16.0000000000,12.2300000000,13.4538588075,M4.5,1.6800000000,1.3761900000,-3.7428500000,-4.0608500000,0.0000012090,0.0000483850,-0.0000671200
82566.0000000000,82817.0000000000,152751.0000000000,,Gl 644  A,,,16.9247899800,-8.3342078300,5.7395396889,-829.3400000000,-878.8100000000,12.1000000000,9.0200000000,10.2256146831,M3Ve,1.5530000000,-1.5775300000,-5.4554200000,-0.8319200000,-0.0000245830,-0.0000019470,-0.0000259870
119113.0000000000,0.0000000000,,,Gl 644  B,,,16.9252549569,-8.3254592178,5.7395396889,-792.6300000000,-874.1490000000,,9.9000000000,11.1056146831,,,-1.5769000000,-5.4557300000,-0.8310600000,-0.0000202080,0.0000095060,-0.0000240650
119114.0000000000,0.0000000000,,,Gl 644  C,,,16.9272182655,-8.3836568879,5.7395396889,-803.9520000000,-877.3600000000,20.0000000000,16.7800000000,17.9856146831,M7,1.9900000000,-1.5738600000,-5.4557300000,-0.8368200000,-0.0000261140,-0.0000098230,-0.0000271320
118448.0000000000,0.0000000000,,,Gl 251,,,6.9143031782,33.2762058129,5.7603686636,-752.5840000000,-395.1150000000,22.9000000000,10.0100000000,11.2077486042,dM4,1.5700000000,-1.1417700000,4.6785600000,3.1605700000,0.0000143390,0.0000298850,0.0000036250
95800.0000000000,96100.0000000000,185144.0000000000,7462.0000000000,Gl 764,61Sig Dra,,19.5390517900,69.6654017200,5.7666801223,598.4300000000,-1738.8100000000,28.2000000000,4.6700000000,5.8653706912,K0V,0.7860000000,0.7857500000,-1.8434500000,5.4072900000,0.0000371910,-0.0000445890,0.0000101510
29222.0000000000,29295.0000000000,42581.0000000000,,Gl 229,,,6.1763059700,-21.8629075200,5.7740054276,-137.0100000000,-714.0600000000,5.2000000000,8.1500000000,9.3426140611,M1/M2V,1.4870000000,-0.2472500000,5.3530100000,-2.1501600000,0.0000039460,-0.0000023270,-0.0000205290
26792.0000000000,26857.0000000000,,,Gl 213,,,5.7022423700,12.4931550000,5.7877069105,1999.0500000000,-1570.6400000000,105.6000000000,11.5600000000,12.7474673483,M5,1.6750000000,0.4400300000,5.6335000000,1.2520100000,-0.0000469630,0.0001189930,-0.0000196610
86723.0000000000,86990.0000000000,,,Gl 693,,,17.7765107700,-57.3157550800,5.8112505811,-1119.8700000000,-1352.5200000000,-115.0000000000,10.7500000000,11.9286519869,M5,1.6600000000,-0.1835000000,-3.1327500000,-4.8910900000,-0.0000259040,0.0000972620,0.0000784140
94467.0000000000,94761.0000000000,180617.0000000000,,Gl 752  A,,,19.2821099800,5.1721406400,5.8733701398,-578.8600000000,-1331.7000000000,36.3000000000,9.1200000000,10.2755631453,M3.5V,1.4640000000,1.9267400000,-5.5230200000,0.5294700000,-0.0000022570,-0.0000435660,-0.0000344150
119276.0000000000,0.0000000000,,,Gl 752  B,,,19.2833400094,5.1672771040,5.8733701398,-572.8120000000,-1342.9390000000,,17.5200000000,18.6755631453,dM5  e,2.2000000000,1.9285300000,-5.5224400000,0.5289700000,-0.0000142620,-0.0000086280,-0.0000380810
